date,count,directions,directions_lag1,directions_lag2,directions_lag3,directions_roll7,precip,temp,sun,wind,precip_lag1,is_weekend_or_holiday,weather_severity,dow_mean_count,weekend_x_severity,weekend_x_intent,month
2025-03-19,3746,4519.0,4253.0,4860.0,6434.0,4804.428571428572,12.5,3.9,0.03076923076923077,5.704166666666667,7.5,0,2,6192.406779661017,0,0.0,3
2025-03-20,10614,6057.0,4519.0,4253.0,4860.0,5115.714285714285,0.0,5.083333333333333,0.21538461538461537,4.341666666666667,12.5,1,0,6770.714285714285,0,6057.0,3
2025-03-21,11600,5316.0,6057.0,4519.0,4253.0,5289.142857142857,0.0,9.8125,0.7285714285714285,5.520833333333333,0.0,0,0,7220.118644067797,0,0.0,3
2025-03-22,14368,6214.0,5316.0,6057.0,4519.0,5379.0,0.0,13.9,0.7857142857142857,4.583333333333333,0.0,1,0,11853.169491525423,0,6214.0,3
2025-03-23,14003,6290.0,6214.0,5316.0,6057.0,5358.428571428572,0.0,11.529166666666667,0.8142857142857143,2.9250000000000003,0.0,1,0,12127.36507936508,0,6290.0,3
2025-03-24,7606,4520.0,6290.0,6214.0,5316.0,5309.857142857143,0.0,13.2125,0.24285714285714285,5.891666666666667,0.0,0,0,8486.285714285714,0,0.0,3
2025-03-25,8516,4331.0,4520.0,6290.0,6214.0,5321.0,0.0,16.508333333333333,0.7857142857142857,5.6000000000000005,0.0,0,0,6847.360655737705,0,0.0,3
2025-03-26,10227,4450.0,4331.0,4520.0,6290.0,5311.142857142857,0.0,12.7875,0.6214285714285713,3.8541666666666665,0.0,0,0,6192.406779661017,0,0.0,3
2025-03-27,9514,4504.0,4450.0,4331.0,4520.0,5089.285714285715,2.0,18.962500000000002,0.5928571428571429,8.5375,0.0,0,2,6770.714285714285,0,0.0,3
2025-03-28,8584,4804.0,4504.0,4450.0,4331.0,5016.142857142857,17.5,11.041666666666666,0.0,3.9416666666666664,2.0,0,2,7220.118644067797,0,0.0,3
2025-03-29,14506,6310.0,4804.0,4504.0,4450.0,5029.857142857143,0.0,7.6499999999999995,0.5214285714285715,3.625,17.5,1,0,11853.169491525423,0,6310.0,3
2025-03-30,11474,6101.0,6310.0,4804.0,4504.0,5002.857142857143,1.0,5.55,0.12142857142857144,4.741666666666666,0.0,1,1,12127.36507936508,1,6101.0,3
2025-03-31,11155,4389.0,6101.0,6310.0,4804.0,4984.142857142857,0.5,5.729166666666667,0.8142857142857143,2.9375,1.0,0,1,8486.285714285714,0,0.0,3
2025-04-01,6433,3915.0,4389.0,6101.0,6310.0,4924.714285714285,0.0,6.804166666666667,0.0,1.3458333333333332,0.5,0,0,6847.360655737705,0,0.0,4
2025-04-02,8326,3959.0,3915.0,4389.0,6101.0,4854.571428571428,0.0,9.85,0.21428571428571427,2.0208333333333335,0.0,0,0,6192.406779661017,0,0.0,4
2025-04-03,6530,4239.0,3959.0,3915.0,4389.0,4816.714285714285,1.5,9.8125,0.35000000000000003,3.033333333333333,0.0,0,1,6770.714285714285,0,0.0,4
2025-04-04,7516,4086.0,4239.0,3959.0,3915.0,4714.142857142857,2.0,9.266666666666667,0.4428571428571429,3.466666666666667,1.5,0,1,7220.118644067797,0,0.0,4
2025-04-05,11852,5369.0,4086.0,4239.0,3959.0,4579.714285714285,0.0,9.291666666666666,0.6285714285714287,2.720833333333333,2.0,1,0,11853.169491525423,0,5369.0,4
2025-04-06,8345,5254.0,5369.0,4086.0,4239.0,4458.714285714285,3.5,12.833333333333334,0.19999999999999998,4.833333333333333,0.0,1,1,12127.36507936508,1,5254.0,4
2025-04-07,5701,3474.0,5254.0,5369.0,4086.0,4328.0,0.0,10.329166666666667,0.7857142857142857,2.4250000000000003,3.5,0,0,8486.285714285714,0,0.0,4
2025-04-08,4833,3056.0,3474.0,5254.0,5369.0,4205.285714285715,0.0,12.129166666666668,0.2642857142857143,4.75,0.0,0,0,6847.360655737705,0,0.0,4
2025-04-09,4484,3090.0,3056.0,3474.0,5254.0,4081.1428571428573,0.0,11.016666666666666,0.7000000000000001,2.775,0.0,0,0,6192.406779661017,0,0.0,4
2025-04-10,4669,3174.0,3090.0,3056.0,3474.0,3929.0,18.0,12.549999999999999,0.07142857142857142,5.0,0.0,0,2,6770.714285714285,0,0.0,4
2025-04-11,4938,4103.0,3174.0,3090.0,3056.0,3931.4285714285716,0.0,12.191666666666668,0.07857142857142858,2.6625,18.0,0,0,7220.118644067797,0,0.0,4
2025-04-12,14794,6680.0,4103.0,3174.0,3090.0,4118.714285714285,0.0,12.0,0.5,3.0083333333333333,0.0,1,0,11853.169491525423,0,6680.0,4
2025-04-13,6209,6561.0,6680.0,4103.0,3174.0,4305.428571428572,16.5,12.345833333333333,0.0,5.495833333333334,0.0,1,2,12127.36507936508,2,6561.0,4
2025-04-14,7377,4321.0,6561.0,6680.0,4103.0,4426.428571428572,1.5,10.799999999999999,0.6642857142857144,3.1833333333333336,16.5,0,1,8486.285714285714,0,0.0,4
2025-04-15,3408,3885.0,4321.0,6561.0,6680.0,4544.857142857143,8.0,9.0,0.1142857142857143,5.3,1.5,0,1,6847.360655737705,0,0.0,4
2025-04-16,410,3936.0,3885.0,4321.0,6561.0,4665.714285714285,0.0,11.2875,0.6571428571428571,4.133333333333334,8.0,0,0,6192.406779661017,0,0.0,4
2025-04-17,6510,4173.0,3936.0,3885.0,4321.0,4808.428571428572,0.0,17.304166666666667,0.7428571428571429,4.254166666666666,0.0,0,0,6770.714285714285,0,0.0,4
2025-04-18,8032,4477.0,4173.0,3936.0,3885.0,4861.857142857143,13.5,20.241666666666667,0.38571428571428573,4.825,0.0,0,2,7220.118644067797,0,0.0,4
2025-04-19,13663,6159.0,4477.0,4173.0,3936.0,4787.428571428572,0.0,20.566666666666666,0.7000000000000001,2.279166666666667,13.5,1,0,11853.169491525423,0,6159.0,4
2025-04-20,11779,6206.0,6159.0,4477.0,4173.0,4736.714285714285,3.5,16.55,0.09999999999999999,3.045833333333333,0.0,1,1,12127.36507936508,1,6206.0,4
2025-04-21,8034,4633.0,6206.0,6159.0,4477.0,4781.285714285715,0.0,12.916666666666666,0.85,2.9499999999999997,3.5,0,0,8486.285714285714,0,0.0,4
2025-04-22,5935,4075.0,4633.0,6206.0,6159.0,4808.428571428572,1.0,18.008333333333333,0.4857142857142857,6.375,0.0,0,1,6847.360655737705,0,0.0,4
2025-04-23,5343,4224.0,4075.0,4633.0,6206.0,4849.571428571428,30.5,15.504166666666668,0.0,3.404166666666667,1.0,0,2,6192.406779661017,0,0.0,4
2025-04-24,5281,4313.0,4224.0,4075.0,4633.0,4869.571428571428,0.5,12.0875,0.02142857142857143,2.0083333333333333,30.5,0,1,6770.714285714285,0,0.0,4
2025-04-25,7074,4774.0,4313.0,4224.0,4075.0,4912.0,0.0,12.658333333333333,0.4857142857142857,3.2125,0.5,0,0,7220.118644067797,0,0.0,4
2025-04-26,15729,7361.0,4774.0,4313.0,4224.0,5083.714285714285,0.0,11.35,0.9,2.495833333333333,0.0,1,0,11853.169491525423,0,7361.0,4
2025-04-27,18495,8971.0,7361.0,4774.0,4313.0,5478.714285714285,0.0,16.133333333333333,0.6571428571428571,4.3625,0.0,1,0,12127.36507936508,0,8971.0,4
2025-04-28,11813,7188.0,8971.0,7361.0,4774.0,5843.714285714285,0.5,15.725,0.18571428571428572,2.975,0.0,0,1,8486.285714285714,0,0.0,4
2025-04-29,17342,8578.0,7188.0,8971.0,7361.0,6487.0,0.0,11.970833333333333,0.55,3.9166666666666665,0.5,1,0,6847.360655737705,0,8578.0,4
2025-04-30,13236,6778.0,8578.0,7188.0,8971.0,6851.857142857143,0.0,11.779166666666667,0.9071428571428571,2.470833333333333,0.0,0,0,6192.406779661017,0,0.0,4
2025-05-01,15658,7042.0,6778.0,8578.0,7188.0,7241.714285714285,0.0,19.45,0.8928571428571429,7.254166666666666,0.0,0,0,6770.714285714285,0,0.0,5
2025-05-03,11739,13751.0,7042.0,6778.0,8578.0,8524.142857142857,0.5,12.9125,0.4928571428571429,2.3333333333333335,0.0,1,1,11853.169491525423,1,13751.0,5
2025-05-04,15719,13884.0,13751.0,7042.0,6778.0,9456.0,2.0,14.279166666666667,0.7642857142857142,2.6750000000000003,0.5,1,1,12127.36507936508,1,13884.0,5
2025-05-05,14870,11995.0,13884.0,13751.0,7042.0,9888.0,0.0,13.866666666666667,0.64,3.3666666666666667,2.0,1,0,8486.285714285714,0,11995.0,5
2025-05-06,12602,7607.0,11995.0,13884.0,13751.0,9947.857142857143,13.5,14.433333333333332,0.02,2.4250000000000003,0.0,1,2,6847.360655737705,2,7607.0,5
2025-05-07,6157,4014.0,7607.0,11995.0,13884.0,9295.857142857143,5.0,13.575000000000001,0.7066666666666667,3.2708333333333335,13.5,0,1,6192.406779661017,0,0.0,5
2025-05-08,6144,3808.0,4014.0,7607.0,11995.0,8871.57142857143,0.0,13.270833333333334,0.86,2.4458333333333333,5.0,0,0,6770.714285714285,0,0.0,5
2025-05-09,4233,3974.0,3808.0,4014.0,7607.0,8433.285714285714,10.5,17.195833333333333,0.04666666666666666,5.708333333333333,0.0,0,2,7220.118644067797,0,0.0,5
2025-05-10,11136,5785.0,3974.0,3808.0,4014.0,7295.285714285715,2.5,19.641666666666666,0.3,7.558333333333334,10.5,1,1,11853.169491525423,1,5785.0,5
2025-05-11,12576,5694.0,5785.0,3974.0,3808.0,6125.285714285715,3.0,15.520833333333334,0.44000000000000006,1.8499999999999999,2.5,1,1,12127.36507936508,1,5694.0,5
2025-05-12,7181,4922.0,5694.0,5785.0,3974.0,5114.857142857143,4.5,15.679166666666667,0.42666666666666664,2.404166666666667,3.0,0,1,8486.285714285714,0,0.0,5
2025-05-13,6966,4137.0,4922.0,5694.0,5785.0,4619.142857142857,0.0,16.816666666666666,0.84,2.8833333333333333,4.5,0,0,6847.360655737705,0,0.0,5
2025-05-14,7617,3559.0,4137.0,4922.0,5694.0,4554.142857142857,0.0,18.409523809523808,0.7,2.980952380952381,0.0,0,0,6192.406779661017,0,0.0,5
2025-05-15,8932,3651.0,3559.0,4137.0,4922.0,4531.714285714285,0.0,21.091666666666665,0.49333333333333335,3.8625000000000003,0.0,0,0,6770.714285714285,0,0.0,5
2025-05-16,8652,3993.0,3651.0,3559.0,4137.0,4534.428571428572,0.0,22.4875,0.24666666666666667,4.533333333333333,0.0,0,0,7220.118644067797,0,0.0,5
2025-05-18,14437,5733.0,3993.0,3651.0,3559.0,4527.0,0.0,18.379166666666666,0.29333333333333333,1.9958333333333333,0.0,1,0,12127.36507936508,0,5733.0,5
2025-05-19,8758,4032.0,5733.0,3993.0,3651.0,4289.571428571428,0.0,19.008333333333333,0.8333333333333334,2.8125,0.0,0,0,8486.285714285714,0,0.0,5
2025-05-20,7106,3445.0,4032.0,5733.0,3993.0,4078.5714285714284,0.0,23.162499999999998,0.8133333333333332,3.7583333333333333,0.0,0,0,6847.360655737705,0,0.0,5
2025-05-21,6812,3305.0,3445.0,4032.0,5733.0,3959.714285714286,0.0,24.275000000000002,0.6266666666666667,2.9,0.0,0,0,6192.406779661017,0,0.0,5
2025-05-22,7605,5402.0,3305.0,3445.0,4032.0,4223.0,0.0,18.566666666666666,0.0,3.1958333333333333,0.0,0,0,6770.714285714285,0,0.0,5
2025-05-23,8786,4724.0,5402.0,3305.0,3445.0,4376.285714285715,0.0,16.920833333333334,0.6466666666666666,4.0874999999999995,0.0,0,0,7220.118644067797,0,0.0,5
2025-05-24,10625,5879.0,4724.0,5402.0,3305.0,4645.714285714285,22.5,16.2375,0.0,1.8083333333333333,0.0,1,2,11853.169491525423,2,5879.0,5
2025-05-25,11210,5754.0,5879.0,4724.0,5402.0,4648.714285714285,9.5,15.583333333333334,0.0,3.1750000000000003,22.5,1,1,12127.36507936508,1,5754.0,5
2025-05-26,8074,3840.0,5754.0,5879.0,4724.0,4621.285714285715,0.0,15.112499999999999,0.18,1.95,9.5,0,0,8486.285714285714,0,0.0,5
2025-05-27,6634,3435.0,3840.0,5754.0,5879.0,4619.857142857143,0.0,16.825,0.64375,2.2041666666666666,0.0,0,0,6847.360655737705,0,0.0,5
2025-05-28,7171,3277.0,3435.0,3840.0,5754.0,4615.857142857143,1.0,18.608333333333334,0.73125,2.0166666666666666,0.0,0,1,6192.406779661017,0,0.0,5
2025-05-29,6049,3421.0,3277.0,3435.0,3840.0,4332.857142857143,0.0,18.545833333333334,0.225,1.5208333333333333,1.0,0,0,6770.714285714285,0,0.0,5
2025-05-30,8229,3780.0,3421.0,3277.0,3435.0,4198.0,0.0,19.150000000000002,0.66875,2.9458333333333333,0.0,0,0,7220.118644067797,0,0.0,5
2025-05-31,9612,5010.0,3780.0,3421.0,3277.0,4073.8571428571427,0.5,17.3125,0.0,4.3500000000000005,0.0,1,1,11853.169491525423,1,5010.0,5
2025-06-01,11612,5147.0,5010.0,3780.0,3421.0,3987.1428571428573,1.5,16.325,0.0,2.829166666666667,0.5,1,1,12127.36507936508,1,5147.0,6
2025-06-02,6891,3464.0,5147.0,5010.0,3780.0,3933.4285714285716,0.0,17.5625,0.45,2.0083333333333333,1.5,0,0,8486.285714285714,0,0.0,6
2025-06-03,4087,3275.0,3464.0,5147.0,5010.0,3910.5714285714284,15.5,18.329166666666666,0.0,2.220833333333333,0.0,0,2,6847.360655737705,0,0.0,6
2025-06-04,4823,3327.0,3275.0,3464.0,5147.0,3917.714285714286,0.5,18.970833333333335,0.53125,2.5,15.5,0,1,6192.406779661017,0,0.0,6
2025-06-05,6750,3659.0,3327.0,3275.0,3464.0,3951.714285714286,0.0,18.654166666666665,0.71875,3.0749999999999997,0.5,0,0,6770.714285714285,0,0.0,6
2025-06-06,7879,4058.0,3659.0,3327.0,3275.0,3991.4285714285716,0.0,23.270833333333332,0.5125,4.220833333333333,0.0,0,0,7220.118644067797,0,0.0,6
2025-06-07,13704,5653.0,4058.0,3659.0,3327.0,4083.285714285714,0.0,23.675,0.78125,3.4,0.0,1,0,11853.169491525423,0,5653.0,6
2025-06-08,14698,5671.0,5653.0,4058.0,3659.0,4158.142857142857,0.0,20.912499999999998,0.26875,2.033333333333333,0.0,1,0,12127.36507936508,0,5671.0,6
2025-06-09,6995,3617.0,5671.0,5653.0,4058.0,4180.0,0.0,21.65416666666667,0.4125,2.1875,0.0,0,0,8486.285714285714,0,0.0,6
2025-06-10,4026,3471.0,3617.0,5671.0,5653.0,4208.0,18.0,21.558333333333334,0.0,3.404166666666667,0.0,0,2,6847.360655737705,0,0.0,6
2025-06-11,4508,3862.0,3471.0,3617.0,5671.0,4284.428571428572,7.0,21.400000000000002,0.0,2.0375,18.0,0,1,6192.406779661017,0,0.0,6
2025-06-12,6735,4218.0,3862.0,3471.0,3617.0,4364.285714285715,0.0,19.541666666666668,0.35,1.8666666666666665,7.0,0,0,6770.714285714285,0,0.0,6
2025-06-14,8296,5010.0,4218.0,3862.0,3471.0,4500.285714285715,10.5,22.733333333333334,0.0,8.887500000000001,0.0,1,3,11853.169491525423,3,5010.0,6
2025-06-15,10676,5037.0,5010.0,4218.0,3862.0,4412.285714285715,26.5,21.458333333333332,0.01875,2.8208333333333333,10.5,1,2,12127.36507936508,2,5037.0,6
2025-06-16,5944,3692.0,5037.0,5010.0,4218.0,4129.571428571428,1.5,25.804166666666664,0.26875,5.741666666666667,26.5,0,1,8486.285714285714,0,0.0,6
2025-06-17,5397,3318.0,3692.0,5037.0,5010.0,4086.8571428571427,1.5,25.358333333333334,0.81875,1.8291666666666666,1.5,0,1,6847.360655737705,0,0.0,6
2025-06-18,5329,3350.0,3318.0,3692.0,5037.0,4069.5714285714284,0.0,24.866666666666664,0.41875,1.8416666666666668,1.5,0,0,6192.406779661017,0,0.0,6
2025-06-19,5659,3521.0,3350.0,3318.0,3692.0,4020.8571428571427,0.0,24.1875,0.80625,2.029166666666667,0.0,0,0,6770.714285714285,0,0.0,6
2025-06-20,5512,3817.0,3521.0,3350.0,3318.0,3963.5714285714284,0.0,25.587500000000002,0.84375,2.6625,0.0,0,0,7220.118644067797,0,0.0,6
2025-06-21,13360,5470.0,3817.0,3521.0,3350.0,4029.285714285714,0.0,29.083333333333332,0.7,5.854166666666667,0.0,1,0,11853.169491525423,0,5470.0,6
2025-06-22,11989,5688.0,5470.0,3817.0,3521.0,4122.285714285715,1.5,26.75,0.25625,5.645833333333333,0.0,1,1,12127.36507936508,1,5688.0,6
2025-06-23,4176,3574.0,5688.0,5470.0,3817.0,4105.428571428572,74.0,21.7625,0.13125,2.0208333333333335,1.5,0,2,8486.285714285714,0,0.0,6
2025-06-25,4723,3491.0,3574.0,5688.0,5470.0,4130.142857142857,0.5,26.0125,0.13749999999999998,1.7666666666666666,74.0,0,1,6192.406779661017,0,0.0,6
2025-06-26,5103,3418.0,3491.0,3574.0,5688.0,4139.857142857143,35.0,24.2625,0.3375,3.345833333333333,0.5,0,2,6770.714285714285,0,0.0,6
2025-06-27,7697,4078.0,3418.0,3491.0,3574.0,4219.428571428572,0.0,23.3125,0.0,2.1750000000000003,35.0,0,0,7220.118644067797,0,0.0,6
2025-06-28,13367,5808.0,4078.0,3418.0,3491.0,4503.857142857143,0.0,23.258333333333336,0.6375,1.9041666666666668,0.0,1,0,11853.169491525423,0,5808.0,6
2025-06-29,13632,6334.0,5808.0,4078.0,3418.0,4627.285714285715,0.0,24.391666666666666,0.73125,1.7458333333333333,0.0,1,0,12127.36507936508,0,6334.0,6
2025-06-30,4892,4095.0,6334.0,5808.0,4078.0,4399.714285714285,0.0,26.858333333333334,0.83125,2.1666666666666665,0.0,0,0,8486.285714285714,0,0.0,6
2025-07-01,4610,3712.0,4095.0,6334.0,5808.0,4419.428571428572,0.0,27.270833333333332,0.425,1.8833333333333335,0.0,0,0,6847.360655737705,0,0.0,7
2025-07-02,3757,3637.0,3712.0,4095.0,6334.0,4440.285714285715,0.0,27.45,0.39375,1.75,0.0,0,0,6192.406779661017,0,0.0,7
2025-07-03,4764,3681.0,3637.0,3712.0,4095.0,4477.857142857143,0.0,27.837500000000002,0.675,2.5043478260869567,0.0,0,0,6770.714285714285,0,0.0,7
2025-07-04,5803,4049.0,3681.0,3637.0,3712.0,4473.714285714285,0.0,28.183333333333334,0.675,2.9416666666666664,0.0,0,0,7220.118644067797,0,0.0,7
2025-07-05,11875,5998.0,4049.0,3681.0,3637.0,4500.857142857143,0.0,26.77916666666667,0.08750000000000001,2.2583333333333333,0.0,1,0,11853.169491525423,0,5998.0,7
2025-07-06,13158,6658.0,5998.0,4049.0,3681.0,4547.142857142857,0.0,26.787499999999998,0.10625,2.1333333333333333,0.0,1,0,12127.36507936508,0,6658.0,7
2025-07-07,5887,4435.0,6658.0,5998.0,4049.0,4595.714285714285,0.0,26.65833333333333,0.675,2.183333333333333,0.0,0,0,8486.285714285714,0,0.0,7
2025-07-08,5061,4059.0,4435.0,6658.0,5998.0,4645.285714285715,3.0,26.979166666666668,0.50625,2.0458333333333334,0.0,0,1,6847.360655737705,0,0.0,7
2025-07-09,4683,4046.0,4059.0,4435.0,6658.0,4703.714285714285,3.0,27.27916666666667,0.575,2.1166666666666667,3.0,0,1,6192.406779661017,0,0.0,7
2025-07-10,4090,4233.0,4046.0,4059.0,4435.0,4782.571428571428,0.0,27.291666666666668,0.79375,2.125,3.0,0,0,6770.714285714285,0,0.0,7
2025-07-11,5564,5137.0,4233.0,4046.0,4059.0,4938.0,0.0,26.2625,0.8125,2.004166666666667,0.0,0,0,7220.118644067797,0,0.0,7
2025-07-12,14142,7064.0,5137.0,4233.0,4046.0,5090.285714285715,0.0,26.0125,0.575,1.6708333333333334,0.0,1,0,11853.169491525423,0,7064.0,7
2025-07-13,12802,7298.0,7064.0,5137.0,4233.0,5181.714285714285,0.0,28.191666666666666,0.825,2.6083333333333334,0.0,1,0,12127.36507936508,0,7298.0,7
2025-07-14,5977,5269.0,7298.0,7064.0,5137.0,5300.857142857143,0.0,30.641666666666666,0.64375,7.041666666666667,0.0,0,0,8486.285714285714,0,0.0,7
2025-07-15,5329,5059.0,5269.0,7298.0,7064.0,5443.714285714285,15.0,26.416666666666668,0.45,2.279166666666667,0.0,0,2,6847.360655737705,0,0.0,7
2025-07-16,5619,4904.0,5059.0,5269.0,7298.0,5566.285714285715,0.0,29.558333333333334,0.4875,6.820833333333333,15.0,0,0,6192.406779661017,0,0.0,7
2025-07-17,5164,4962.0,4904.0,5059.0,5269.0,5670.428571428572,2.5,27.458333333333332,0.00625,6.295833333333333,0.0,0,1,6770.714285714285,0,0.0,7
